onset	duration	RT	accuracy
18.022	3.333	1.854	1
21.364	3.333	2.424	1
24.705	3.333	2.021	1
28.046	3.333	1.913	0
31.388	3.333	1.64	1
34.729	3.333	2.175	1
56.085	3.333	1.97	1
59.427	3.333	1.948	1
62.768	3.333	2.128	1
66.11	3.333	2.031	1
69.451	3.333	2.22	1
72.793	3.333	1.938	1
94.149	3.333	1.767	1
97.49	3.333	2.362	1
100.832	3.333	1.671	1
104.173	3.333	2.246	1
107.514	3.333	1.659	1
110.856	3.333	1.848	1
132.212	3.333	2.034	1
135.554	3.333	2.225	1
138.895	3.333	1.733	1
142.236	3.333	1.924	1
145.578	3.333	1.672	1
148.919	3.333	2.358	1
170.276	3.333	2.265	1
173.617	3.333	2.159	1
176.958	3.333	2.121	1
180.3	3.333	1.447	1
183.641	3.333	2.126	1
186.983	3.333	2.06	1
208.339	3.333	2.378	1
211.681	3.333	2.344	1
215.022	3.333	1.502	1
218.363	3.333	2.135	1
221.705	3.333	1.706	1
225.046	3.333	2.106	1
246.403	3.333	1.953	1
249.744	3.333	1.634	1
253.085	3.333	2.162	1
256.427	3.333	2.787	1
259.768	3.333	2.195	1
263.11	3.333	1.682	1
284.466	3.333	2.517	1
287.808	3.333	1.635	1
291.149	3.333	2.213	1
294.49	3.333	2.073	1
297.832	3.333	1.395	1
301.173	3.333	1.597	1
322.53	3.333	2.243	1
325.871	3.333	2.094	1
329.212	3.333	1.816	1
332.554	3.333	1.926	1
335.895	3.333	1.596	1
339.236	3.333	1.811	1
360.593	3.333	2.159	1
363.934	3.333	1.619	1
367.276	3.333	1.797	1
370.617	3.333	1.792	1
373.958	3.333	1.485	1
377.3	3.333	1.669	1
398.656	3.333	1.882	1
401.998	3.333	2.159	1
405.339	3.333	1.873	1
408.68	3.333	2.176	1
412.022	3.333	2.13	0
415.363	3.333	1.545	1
436.72	3.333	1.66	1
440.061	3.333	2.109	1
443.403	3.333	2.229	1
446.744	3.333	2.381	1
450.085	3.333	2.631	1
453.427	3.333	2.569	1
