onset	duration	RT	accuracy
18.023	3.333	1.276	1
21.365	3.333	0.829	1
24.706	3.333	0.884	1
28.047	3.333	0.898	1
31.389	3.333	0.693	1
34.73	3.333	0.703	1
56.087	3.333	0.677	1
59.428	3.333	0.778	1
62.77	3.333	0.802	1
66.111	3.333	0.947	1
69.452	3.333	0.837	1
72.794	3.333	0.788	1
94.15	3.333	0.735	1
97.492	3.333	0.946	1
100.833	3.333	0.806	1
104.174	3.333	0.861	1
107.516	3.333	0.818	1
110.857	3.333	0.718	1
132.214	3.333	0.959	1
135.555	3.333	0.73	1
138.896	3.333	0.84	1
142.238	3.333	0.854	1
145.579	3.333	0.793	1
148.92	3.333	0.66	1
170.277	3.333	0.933	1
173.618	3.333	0.768	1
176.96	3.333	0.948	1
180.301	3.333	0.788	1
183.643	3.333	1.337	1
186.984	3.333	1.086	1
208.341	3.333	0.751	1
211.682	3.333	0.854	1
215.023	3.333	0.698	1
218.365	3.333	0.796	1
221.706	3.333	1.062	1
225.047	3.333	1.002	1
246.404	3.333	0.802	1
249.745	3.333	0.784	1
253.087	3.333	0.781	1
256.428	3.333	1.079	1
259.769	3.333	0.736	1
263.111	3.333	0.985	1
284.467	3.333	0.718	1
287.809	3.333	0.714	1
291.15	3.333	0.845	1
294.492	3.333	0.822	1
297.833	3.333	0.921	1
301.174	3.333	1.089	1
322.531	3.333	0.65	1
325.872	3.333	0.756	1
329.214	3.333	0.904	1
332.555	3.333	0.746	1
335.896	3.333	0.751	1
339.238	3.333	0.865	1
360.594	3.333	0.924	1
363.935	3.333	0.8	1
367.277	3.333	0.776	1
370.618	3.333	0.865	1
373.96	3.333	0.943	1
377.301	3.333	0.891	1
398.658	3.333	0.838	1
401.999	3.333	1.097	1
405.34	3.333	0.688	1
408.682	3.333	0.762	1
412.023	3.333	0.847	1
415.364	3.333	0.932	1
436.721	3.333	0.764	1
440.062	3.333	1.086	1
443.404	3.333	0.826	1
446.745	3.333	0.841	1
450.086	3.333	0.807	1
453.428	3.333	0.953	1
