onset	duration	RT	accuracy
18.025	3.333	1.216	0
21.366	3.333	1.946	0
24.707	3.333	1.656	1
28.049	3.333	1.209	1
31.39	3.333	1.866	1
34.731	3.333	2.29	1
56.088	3.333	1.385	1
59.429	3.333	1.363	0
62.771	3.333	1.441	0
66.112	3.333	1.414	1
69.454	3.333	1.74	1
72.795	3.333	1.744	1
94.151	3.333	1.674	1
97.493	3.333	1.831	1
100.834	3.333	1.506	1
104.176	3.333	1.577	1
107.517	3.333	1.809	1
110.858	3.333	1.031	1
132.215	3.333	1.755	1
135.556	3.333	1.367	1
138.898	3.333	1.622	1
142.239	3.333	1.073	1
145.58	3.333	1.528	0
148.922	3.333	2.011	1
170.278	3.333	1.333	1
173.62	3.333	1.698	1
176.961	3.333	2.105	0
180.302	3.333	2.068	0
183.644	3.333	1.077	1
186.985	3.333	1.25	1
208.342	3.333	1.529	1
211.683	3.333	1.032	1
215.024	3.333	1.572	1
218.366	3.333	1.196	1
221.707	3.333	1.554	1
225.049	3.333	1.312	1
246.405	3.333	1.219	1
249.746	3.333	1.4	1
253.088	3.333	1.618	1
256.429	3.333	1.111	1
259.771	3.333	1.042	1
263.112	3.333	1.232	1
284.469	3.333	1.808	1
287.81	3.333	1.236	1
291.151	3.333	1.063	1
294.493	3.333	1.02	1
297.834	3.333	1.053	1
301.175	3.333	1.273	1
322.532	3.333	1.101	1
325.873	3.333	1.009	1
329.215	3.333	1.362	1
332.556	3.333	1.132	0
335.897	3.333	1.238	1
339.239	3.333	1.629	1
360.595	3.333	1.315	1
363.937	3.333	1.1	1
367.278	3.333	0.922	1
370.619	3.333	1.114	1
373.961	3.333	1.57	0
377.302	3.333	1.754	1
398.659	3.333	0.958	1
402	3.333	1.304	1
405.342	3.333	1.611	1
408.683	3.333	0.893	1
412.024	3.333	1.064	1
415.366	3.333	1.305	1
436.722	3.333	1.134	0
440.063	3.333	1.724	0
443.405	3.333	1.951	1
446.746	3.333	1.385	1
450.088	3.333	1.147	1
453.429	3.333	2.071	1
