onset	duration	RT	accuracy
18.018	3.333	0.813	1
21.36	3.333	0.985	1
24.701	3.333	0.814	1
28.043	3.333	0.824	1
31.384	3.333	0.63	1
34.725	3.333	0.588	1
56.082	3.333	0.699	1
59.423	3.333	0.818	1
62.765	3.333	0.834	1
66.106	3.333	1.123	1
69.447	3.333	0.97	1
72.789	3.333	0.845	1
94.145	3.333	0.695	1
97.487	3.333	0.746	1
100.828	3.333	0.773	1
104.17	3.333	1.006	1
107.511	3.333	0.711	1
110.852	3.333	0.668	1
132.209	3.333	0.767	1
135.55	3.333	0.78	1
138.892	3.333	1.12	1
142.233	3.333	0.771	1
145.574	3.333	0.76	1
148.916	3.333	0.818	1
170.272	3.333	0.808	1
173.614	3.333	0.808	1
176.955	3.333	0.74	1
180.296	3.333	0.744	1
183.638	3.333	1.242	0
186.979	3.333	0.934	1
208.336	3.333	1.039	0
211.677	3.333	0.975	1
215.019	3.333	0.897	1
218.36	3.333	0.952	1
221.701	3.333	0.812	1
225.043	3.333	0.907	1
246.399	3.333	1.118	1
249.74	3.333	0.812	1
253.082	3.333	0.672	1
256.423	3.333	0.666	1
259.765	3.333	0.75	1
263.106	3.333	1.46	1
284.463	3.333	0.797	1
287.804	3.333	0.663	1
291.145	3.333	0.707	1
294.487	3.333	0.688	1
297.828	3.333	0.637	1
301.17	3.333	0.771	1
322.526	3.333	0.704	1
325.867	3.333	0.618	1
329.209	3.333	0.914	1
332.55	3.333	0.681	1
335.892	3.333	0.677	1
339.233	3.333	0.885	1
360.589	3.333	0.761	1
363.931	3.333	0.579	1
367.272	3.333	0.77	1
370.614	3.333	0.894	1
373.955	3.333	0.757	1
377.296	3.333	0.998	1
398.653	3.333	0.764	1
401.994	3.333	0.712	1
405.336	3.333	0.845	1
408.677	3.333	0.905	1
412.018	3.333	0.685	1
415.36	3.333	0.798	1
436.716	3.333	0.962	1
440.058	3.333	0.861	1
443.399	3.333	0.646	1
446.741	3.333	0.808	1
450.082	3.333	0.663	1
453.423	3.333	0.996	1
