onset	duration	type
18.023	14	gen
32.023	6	report
56.062	14	gen
70.062	6	report
94.1	14	gen
108.1	6	report
132.139	14	gen
146.139	6	report
170.177	14	gen
184.177	6	report
208.216	14	gen
222.216	6	report
246.254	14	gen
260.254	6	report
284.293	14	gen
298.293	6	report
322.331	14	gen
336.331	6	report
360.369	14	gen
374.369	6	report
398.408	14	gen
412.408	6	report
436.447	14	gen
450.447	6	report
