onset	duration	RT	accuracy
18.025	3.333	NaN	NaN
21.367	3.333	2.669	1
24.708	3.333	2.157	1
28.05	3.333	2.454	1
31.391	3.333	1.831	1
34.732	3.333	2.196	1
56.089	3.333	2.528	1
59.43	3.333	2.159	1
62.772	3.333	2.409	1
66.113	3.333	2.886	1
69.454	3.333	2.601	1
72.796	3.333	2.647	1
94.152	3.333	2.025	1
97.493	3.333	2.759	1
100.835	3.333	1.502	1
104.176	3.333	2.675	1
107.518	3.333	1.685	1
110.859	3.333	2.842	1
132.216	3.333	2.073	1
135.557	3.333	NaN	NaN
138.898	3.333	0.17	0
142.24	3.333	2.431	1
145.581	3.333	NaN	NaN
148.922	3.333	2.659	0
170.279	3.333	2.524	1
173.621	3.333	2.212	1
176.962	3.333	3.271	0
180.303	3.333	0.017	0
183.645	3.333	2.724	1
186.986	3.333	1.872	1
208.343	3.333	2.527	1
211.684	3.333	3.179	1
215.025	3.333	0.017	1
218.367	3.333	2.742	1
221.708	3.333	2.052	1
225.05	3.333	2.918	0
246.406	3.333	2.322	1
249.747	3.333	2.939	1
253.089	3.333	2.114	1
256.43	3.333	3.184	0
259.772	3.333	2.949	1
263.113	3.333	3.082	0
284.469	3.333	2.327	1
287.811	3.333	1.999	1
291.152	3.333	2.351	1
294.493	3.333	2.859	0
297.835	3.333	2.111	1
301.176	3.333	1.618	1
322.533	3.333	2.281	1
325.874	3.333	2.16	1
329.216	3.333	2.648	0
332.557	3.333	NaN	NaN
335.898	3.333	0.017	1
339.24	3.333	1.943	1
360.596	3.333	2.454	1
363.938	3.333	1.912	1
367.279	3.333	2.116	1
370.62	3.333	2.356	1
373.962	3.333	1.744	1
377.303	3.333	1.563	1
398.66	3.333	2.01	1
402.001	3.333	2.319	1
405.342	3.333	1.934	1
408.684	3.333	2.362	1
412.025	3.333	2.028	1
415.366	3.333	1.7	1
436.723	3.333	2.105	1
440.065	3.333	2.409	1
443.406	3.333	2.728	0
446.747	3.333	2.831	1
450.089	3.333	2.594	1
453.43	3.333	2.447	1
