onset	duration	RT	accuracy
18.23	6.7	0.216	1
24.905	6.7	0.331	1
31.579	6.7	0.197	1
56.477	6.7	0.299	1
63.152	6.7	0.192	1
69.826	6.7	0.295	1
94.724	6.7	0.947	1
101.398	6.7	0.225	1
108.073	6.7	0.199	1
132.971	6.7	0.313	1
139.645	6.7	0.406	1
146.32	6.7	0.257	1
171.218	6.7	0.3	1
177.892	6.7	0.255	1
184.566	6.7	0.272	1
209.464	6.7	0.361	1
216.139	6.7	0.122	1
222.813	6.7	0.301	1
247.711	6.7	0.372	1
254.386	6.7	0.039	1
261.06	6.7	0.718	0
285.958	6.7	0.481	1
292.632	6.7	0.297	1
299.307	6.7	0.589	1
324.205	6.7	0.249	1
330.879	6.7	0.634	1
337.554	6.7	0.325	1
362.452	6.7	0.357	0
369.126	6.7	0.248	1
375.801	6.7	0.288	1
400.698	6.7	0.566	1
407.373	6.7	0.549	1
414.047	6.7	0.285	1
438.945	6.7	0.542	0
445.62	6.7	0.45	1
452.294	6.7	0.269	1
