onset	duration	RT	accuracy
18.028	3.333	1.468	1
21.369	3.333	2.434	1
24.711	3.333	2.354	1
28.052	3.333	1.314	1
31.394	3.333	2.14	1
34.735	3.333	2.902	1
56.092	3.333	1.299	1
59.433	3.333	2.132	0
62.774	3.333	1.447	0
66.116	3.333	1.448	1
69.457	3.333	1.433	1
72.798	3.333	2.422	1
94.155	3.333	2.734	1
97.496	3.333	1.693	0
100.838	3.333	2.71	1
104.179	3.333	NaN	NaN
107.52	3.333	2.693	1
110.862	3.333	1.127	1
132.218	3.333	2.285	1
135.56	3.333	2.066	1
138.901	3.333	1.701	1
142.243	3.333	1.24	1
145.584	3.333	1.137	1
148.925	3.333	2.222	1
170.282	3.333	1.171	1
173.623	3.333	1.719	1
176.965	3.333	2.274	1
180.306	3.333	2.675	0
183.647	3.333	1.365	1
186.989	3.333	2.885	1
208.345	3.333	1.334	1
211.687	3.333	1.188	1
215.028	3.333	2.181	1
218.369	3.333	1.559	1
221.711	3.333	1.234	1
225.052	3.333	2.029	1
246.409	3.333	1.575	1
249.75	3.333	1.335	1
253.092	3.333	2.05	1
256.433	3.333	1.019	1
259.774	3.333	1.409	1
263.116	3.333	1.173	1
284.472	3.333	1.439	1
287.814	3.333	1.206	1
291.155	3.333	1.047	1
294.496	3.333	1.049	1
297.838	3.333	1.274	1
301.179	3.333	2.102	1
322.536	3.333	0.955	1
325.877	3.333	1.041	1
329.219	3.333	2.223	1
332.56	3.333	1.635	1
335.901	3.333	1.517	1
339.243	3.333	1.728	1
360.599	3.333	1.669	1
363.941	3.333	1.944	1
367.282	3.333	1.461	1
370.623	3.333	1.038	1
373.965	3.333	1.697	1
377.306	3.333	1.155	1
398.663	3.333	1.077	1
402.004	3.333	1.438	1
405.345	3.333	1.363	1
408.687	3.333	0.978	1
412.028	3.333	1.431	1
415.37	3.333	1.559	1
436.726	3.333	1.396	1
440.067	3.333	1.392	0
443.409	3.333	1.54	1
446.75	3.333	1.319	1
450.092	3.333	1.566	1
453.433	3.333	1.542	1
