onset	duration	RT	accuracy
18.027	3.333	2.433	1
21.366	3.333	1.442	1
24.704	3.333	1.374	0
28.043	3.333	1.392	1
31.381	3.333	1.208	1
34.72	3.333	1.475	1
56.07	3.333	2.249	1
59.409	3.333	1.6	1
62.747	3.333	1.459	1
66.086	3.333	1.701	1
69.424	3.333	1.479	1
72.763	3.333	1.137	1
94.113	3.333	2.062	1
97.452	3.333	1.041	1
100.79	3.333	0.893	1
104.129	3.333	2.331	1
107.468	3.333	1.881	1
110.806	3.333	1.066	1
132.157	3.333	1.95	1
135.495	3.333	0.728	1
138.834	3.333	2.211	1
142.172	3.333	0.926	1
145.511	3.333	1.964	1
148.85	3.333	1.097	1
170.2	3.333	2.025	1
173.539	3.333	2.477	1
176.877	3.333	1.78	1
180.216	3.333	1.107	1
183.554	3.333	1.294	1
186.893	3.333	1.586	1
208.243	3.333	1.947	1
211.582	3.333	3.199	1
214.921	3.333	1.178	0
218.259	3.333	1.943	1
221.598	3.333	1.998	1
224.937	3.333	2.914	1
246.287	3.333	2.295	1
249.626	3.333	0.768	1
252.964	3.333	1.37	1
256.303	3.333	0.899	1
259.642	3.333	NaN	NaN
262.98	3.333	3.249	1
284.331	3.333	1.999	1
287.669	3.333	1.04	1
291.008	3.333	3.267	1
294.347	3.333	1.165	1
297.685	3.333	0.853	1
301.024	3.333	1.731	1
322.374	3.333	2.129	1
325.713	3.333	0.968	1
329.052	3.333	1.957	1
332.39	3.333	1.13	1
335.729	3.333	1.53	1
339.068	3.333	1.914	1
360.418	3.333	1.298	1
363.757	3.333	1.065	1
367.096	3.333	1.078	0
370.434	3.333	1.857	1
373.773	3.333	1.579	1
377.111	3.333	1.039	1
398.462	3.333	1.12	1
401.801	3.333	1.388	1
405.139	3.333	1.108	1
408.478	3.333	2.056	0
411.817	3.333	0.966	1
415.155	3.333	2.064	1
436.506	3.333	2.366	1
439.845	3.333	1.099	1
443.183	3.333	3.085	1
446.522	3.333	1.119	1
449.861	3.333	1.338	1
453.199	3.333	1.184	1
