onset	duration	RT	accuracy
18.031	3.333	2.556	1
21.37	3.333	2.076	0
24.709	3.333	1.959	0
28.048	3.333	2.025	1
31.386	3.333	2.108	1
34.725	3.333	1.732	0
56.077	3.333	2.044	1
59.415	3.333	1.757	1
62.754	3.333	2.455	1
66.093	3.333	1.23	0
69.432	3.333	1.503	1
72.771	3.333	2.632	1
94.122	3.333	NaN	NaN
97.461	3.333	0.207	0
100.8	3.333	2.442	0
104.138	3.333	2.442	0
107.477	3.333	1.716	0
110.816	3.333	1.862	1
132.167	3.333	2.488	0
135.505	3.333	2.197	1
138.844	3.333	2.537	1
142.182	3.333	1.628	1
145.521	3.333	1.988	1
148.859	3.333	1.521	0
170.208	3.333	2.107	1
173.547	3.333	2.853	0
176.885	3.333	2.339	1
180.224	3.333	1.835	0
183.562	3.333	2.528	0
186.9	3.333	2.54	1
208.25	3.333	2.557	0
211.588	3.333	3.128	1
214.927	3.333	NaN	NaN
218.265	3.333	0.037	0
221.604	3.333	2.021	1
224.942	3.333	1.86	0
246.292	3.333	2.236	1
249.63	3.333	2.34	1
252.968	3.333	2.71	0
256.307	3.333	2.357	1
259.645	3.333	1.962	1
262.984	3.333	1.6	1
284.334	3.333	2.808	0
287.672	3.333	2.653	0
291.01	3.333	2.309	0
294.349	3.333	2.263	1
297.687	3.333	1.436	0
301.026	3.333	2.976	1
322.376	3.333	NaN	NaN
325.714	3.333	0.259	1
329.053	3.333	3.208	1
332.391	3.333	1.68	0
335.73	3.333	2.697	0
339.068	3.333	2.486	1
360.418	3.333	1.519	1
363.757	3.333	2.534	0
367.095	3.333	1.383	1
370.434	3.333	2.322	1
373.772	3.333	3	1
377.111	3.333	2.95	1
398.461	3.333	2.905	1
401.799	3.333	2.26	1
405.138	3.333	1.589	1
408.476	3.333	1.543	1
411.815	3.333	2.814	1
415.153	3.333	NaN	NaN
436.503	3.333	NaN	NaN
439.842	3.333	0.053	0
443.18	3.333	1.755	1
446.519	3.333	1.527	1
449.858	3.333	2.184	1
453.196	3.333	2.3	1
