onset	duration	type
18.024	14	gen
32.024	6	report
56.052	14	gen
70.052	6	report
94.08	14	gen
108.08	6	report
132.107	14	gen
146.107	6	report
170.135	14	gen
184.135	6	report
208.163	14	gen
222.163	6	report
246.191	14	gen
260.191	6	report
284.218	14	gen
298.218	6	report
322.245	14	gen
336.245	6	report
360.273	14	gen
374.273	6	report
398.3	14	gen
412.3	6	report
436.328	14	gen
450.328	6	report
