onset	duration	RT	accuracy
18.017	3.333	1.078	1
21.356	3.333	1.069	1
24.694	3.333	1.413	1
28.033	3.333	1.052	1
31.372	3.333	0.826	1
34.71	3.333	0.842	1
56.061	3.333	1.094	1
59.4	3.333	0.945	1
62.739	3.333	0.761	1
66.077	3.333	1.301	1
69.416	3.333	1.027	1
72.755	3.333	0.86	1
94.106	3.333	0.799	1
97.444	3.333	0.896	1
100.783	3.333	1.158	1
104.122	3.333	0.822	1
107.461	3.333	1.083	1
110.799	3.333	0.687	1
132.15	3.333	0.985	1
135.489	3.333	0.774	0
138.828	3.333	1.237	1
142.166	3.333	0.915	1
145.505	3.333	1.016	1
148.844	3.333	0.927	1
170.195	3.333	1.067	1
173.533	3.333	1.578	1
176.872	3.333	1.104	1
180.211	3.333	0.877	1
183.55	3.333	1.32	1
186.888	3.333	0.774	1
208.239	3.333	0.859	1
211.578	3.333	0.753	1
214.917	3.333	0.954	1
218.255	3.333	1.246	1
221.594	3.333	1.283	1
224.933	3.333	0.962	1
246.284	3.333	0.962	1
249.622	3.333	0.957	1
252.961	3.333	1.117	1
256.3	3.333	1.058	1
259.639	3.333	1.098	1
262.977	3.333	1.333	1
284.328	3.333	0.88	1
287.667	3.333	0.824	1
291.006	3.333	1.101	1
294.344	3.333	0.832	0
297.683	3.333	0.682	1
301.022	3.333	1.073	1
322.373	3.333	0.8	1
325.711	3.333	0.835	0
329.05	3.333	0.993	0
332.389	3.333	1.275	1
335.728	3.333	0.833	1
339.066	3.333	1.114	1
360.417	3.333	1.066	0
363.756	3.333	0.9	1
367.095	3.333	1.087	1
370.433	3.333	1.27	1
373.772	3.333	1.07	1
377.111	3.333	1.062	1
398.462	3.333	0.915	1
401.801	3.333	0.855	1
405.139	3.333	0.894	1
408.478	3.333	1.082	1
411.817	3.333	0.781	1
415.155	3.333	1.001	1
436.506	3.333	0.827	1
439.845	3.333	0.909	1
443.184	3.333	1.005	1
446.523	3.333	0.958	1
449.861	3.333	0.807	1
453.2	3.333	1.47	1
