onset	duration	RT	accuracy
18.024	3.333	1.847	1
21.362	3.333	1.883	0
24.701	3.333	2.262	1
28.04	3.333	1.31	1
31.378	3.333	1.415	0
34.717	3.333	2.402	1
56.068	3.333	1.83	1
59.406	3.333	NaN	NaN
62.745	3.333	0.043	0
66.084	3.333	2.575	1
69.422	3.333	2.515	1
72.761	3.333	3.147	1
94.112	3.333	2.721	1
97.451	3.333	1.923	1
100.789	3.333	2.353	1
104.128	3.333	2.817	1
107.467	3.333	1.766	1
110.805	3.333	1.458	1
132.156	3.333	2.354	1
135.495	3.333	2.258	1
138.833	3.333	3.279	1
142.172	3.333	1.565	1
145.511	3.333	1.581	1
148.849	3.333	1.915	1
170.2	3.333	1.627	1
173.539	3.333	2.017	1
176.878	3.333	2.214	1
180.216	3.333	1.828	0
183.555	3.333	1.552	0
186.894	3.333	3.193	0
208.245	3.333	2.017	1
211.583	3.333	1.304	1
214.922	3.333	1.672	1
218.261	3.333	1.76	1
221.599	3.333	2.44	0
224.938	3.333	1.716	0
246.289	3.333	1.767	1
249.628	3.333	3.021	1
252.966	3.333	1.522	1
256.305	3.333	2.609	0
259.644	3.333	1.657	0
262.982	3.333	2.003	1
284.333	3.333	2.586	1
287.672	3.333	1.784	1
291.01	3.333	1.335	0
294.349	3.333	1.509	1
297.688	3.333	1.871	1
301.027	3.333	1.601	1
322.377	3.333	2.04	1
325.716	3.333	1.722	1
329.055	3.333	2.445	1
332.393	3.333	2.914	1
335.732	3.333	1.628	1
339.071	3.333	3.161	1
360.422	3.333	1.92	1
363.76	3.333	1.741	1
367.099	3.333	1.522	1
370.438	3.333	1.682	1
373.777	3.333	2.509	0
377.115	3.333	1.738	1
398.466	3.333	1.3	1
401.805	3.333	1.803	1
405.144	3.333	1.322	1
408.482	3.333	1.431	1
411.821	3.333	1.234	1
415.16	3.333	2.152	0
436.511	3.333	2.266	0
439.849	3.333	2.275	0
443.188	3.333	2.895	1
446.527	3.333	2.437	1
449.865	3.333	1.599	1
453.204	3.333	1.54	1
