onset	duration	RT	accuracy
18.032	3.333	1.254	1
21.371	3.333	1.187	1
24.71	3.333	0.854	1
28.048	3.333	0.812	1
31.387	3.333	0.66	1
34.726	3.333	0.688	1
56.077	3.333	0.835	1
59.416	3.333	0.828	1
62.754	3.333	0.818	1
66.093	3.333	0.945	1
69.432	3.333	0.938	1
72.77	3.333	0.869	1
94.121	3.333	0.818	1
97.46	3.333	0.892	1
100.799	3.333	0.816	1
104.137	3.333	1.622	1
107.476	3.333	0.719	1
110.815	3.333	0.952	1
132.166	3.333	1.273	1
135.504	3.333	1.11	1
138.843	3.333	0.89	1
142.182	3.333	0.7	1
145.52	3.333	1.02	1
148.859	3.333	0.745	1
170.21	3.333	1.175	1
173.549	3.333	0.895	1
176.888	3.333	0.761	1
180.226	3.333	0.775	1
183.565	3.333	0.991	1
186.904	3.333	0.953	1
208.255	3.333	0.948	1
211.593	3.333	0.889	1
214.932	3.333	0.873	1
218.271	3.333	0.885	1
221.609	3.333	0.767	1
224.948	3.333	0.817	1
246.299	3.333	1.187	1
249.638	3.333	1.253	1
252.976	3.333	1.286	1
256.315	3.333	0.937	1
259.654	3.333	0.962	1
262.992	3.333	0.744	1
284.343	3.333	1.148	1
287.682	3.333	1.4	1
291.021	3.333	1.31	1
294.36	3.333	0.901	1
297.698	3.333	0.796	1
301.037	3.333	1.295	1
322.388	3.333	1.243	1
325.727	3.333	1.827	1
329.065	3.333	1.121	1
332.404	3.333	0.858	1
335.743	3.333	1.091	1
339.081	3.333	0.99	1
360.432	3.333	1.261	1
363.771	3.333	0.943	1
367.11	3.333	1.141	1
370.448	3.333	1.098	1
373.787	3.333	0.864	1
377.126	3.333	1.326	1
398.477	3.333	0.881	1
401.815	3.333	0.79	1
405.154	3.333	0.758	1
408.493	3.333	0.732	1
411.832	3.333	0.752	1
415.17	3.333	0.731	1
436.521	3.333	0.967	1
439.86	3.333	1.154	1
443.199	3.333	0.793	1
446.537	3.333	1.159	1
449.876	3.333	1.005	1
453.215	3.333	1.315	1
