onset	duration	RT	accuracy
18.025	3.333	2.183	1
21.364	3.333	2.467	1
24.703	3.333	2.02	1
28.041	3.333	2.483	1
31.38	3.333	1.871	1
34.719	3.333	2.829	1
56.07	3.333	1.942	1
59.408	3.333	2.176	1
62.747	3.333	2.215	1
66.086	3.333	2.265	1
69.425	3.333	2.304	1
72.763	3.333	2.158	1
94.114	3.333	2.797	1
97.453	3.333	NaN	NaN
100.792	3.333	0.19	1
104.13	3.333	2.576	1
107.469	3.333	1.908	1
110.808	3.333	2.324	1
132.159	3.333	2.095	1
135.497	3.333	2.644	1
138.836	3.333	2.219	1
142.175	3.333	2.702	1
145.513	3.333	2.532	1
148.852	3.333	2.462	1
170.203	3.333	3.054	0
173.542	3.333	NaN	NaN
176.88	3.333	0.928	0
180.219	3.333	1.725	1
183.558	3.333	2.268	1
186.897	3.333	1.837	1
208.248	3.333	3.28	1
211.586	3.333	2.375	1
214.925	3.333	2.838	0
218.264	3.333	0.121	0
221.602	3.333	0.169	0
224.941	3.333	2.438	1
246.292	3.333	2.647	1
249.631	3.333	2.316	1
252.969	3.333	2.343	1
256.308	3.333	2.291	1
259.647	3.333	2.015	1
262.985	3.333	2.281	1
284.336	3.333	2.221	1
287.675	3.333	2.762	1
291.014	3.333	2.623	1
294.353	3.333	2.342	1
297.691	3.333	1.805	1
301.03	3.333	1.98	1
322.381	3.333	2.095	1
325.72	3.333	2.215	1
329.058	3.333	1.942	1
332.397	3.333	NaN	NaN
335.736	3.333	0.929	1
339.074	3.333	2.252	1
360.425	3.333	2.926	0
363.764	3.333	2.017	1
367.103	3.333	2.759	0
370.441	3.333	0.067	0
373.78	3.333	1.766	1
377.119	3.333	2.081	1
398.47	3.333	2.574	1
401.808	3.333	2.28	1
405.147	3.333	1.765	1
408.486	3.333	1.783	1
411.825	3.333	2.437	0
415.163	3.333	1.558	1
436.514	3.333	2.082	1
439.853	3.333	3.122	1
443.192	3.333	2.612	1
446.53	3.333	2.853	1
449.869	3.333	2.758	1
453.208	3.333	1.622	1
