onset	duration	RT	accuracy
18.226	6.7	0.669	0
24.836	6.7	0.628	1
31.447	6.7	0.587	1
56.27	6.7	NaN	NaN
62.897	6.7	0.394	1
69.508	6.7	0.588	1
94.331	6.7	0.69	1
100.958	6.7	NaN	NaN
107.569	6.7	0.797	1
132.409	6.7	0.245	1
139.019	6.7	0.519	0
145.63	6.7	NaN	NaN
170.453	6.7	0.356	1
177.064	6.7	0.758	1
183.691	6.7	0.133	1
208.531	6.7	0.803	1
215.158	6.7	0.414	1
221.769	6.7	NaN	NaN
246.592	6.7	0.562	0
253.203	6.7	0.197	1
259.813	6.7	0.366	1
284.636	6.7	NaN	NaN
291.247	6.7	0.57	0
297.858	6.7	0.365	1
322.697	6.7	0.249	1
329.308	6.7	0.839	1
335.919	6.7	0.244	1
360.758	6.7	0.36	0
367.386	6.7	0.431	1
373.996	6.7	0.025	1
398.836	6.7	0.4	0
405.447	6.7	0.404	1
412.057	6.7	0.133	1
436.881	6.7	NaN	NaN
443.491	6.7	NaN	NaN
450.102	6.7	0.262	1
