onset	duration	RT	accuracy
18.024	3.333	2.067	0
21.366	3.333	2.483	1
24.707	3.333	2.156	1
28.048	3.333	2.868	1
31.39	3.333	1.929	1
34.731	3.333	2.312	1
56.088	3.333	1.868	1
59.429	3.333	2.084	1
62.77	3.333	2.584	1
66.112	3.333	2.046	0
69.453	3.333	2.723	1
72.794	3.333	2.316	1
94.151	3.333	2.302	1
97.493	3.333	NaN	NaN
100.834	3.333	2.089	0
104.175	3.333	2.663	1
107.517	3.333	2	1
110.858	3.333	2.238	1
132.215	3.333	2.133	1
135.556	3.333	3.018	0
138.897	3.333	2.168	1
142.239	3.333	2.113	1
145.58	3.333	2.043	1
148.922	3.333	2.834	1
170.278	3.333	2.486	0
173.619	3.333	2.392	1
176.961	3.333	2.405	1
180.302	3.333	1.756	1
183.644	3.333	3.122	1
186.985	3.333	2.404	1
208.341	3.333	2.299	1
211.683	3.333	2.378	1
215.024	3.333	1.921	1
218.366	3.333	2.389	1
221.707	3.333	1.921	1
225.048	3.333	2.375	1
246.405	3.333	2.514	1
249.746	3.333	2.16	1
253.088	3.333	1.958	1
256.429	3.333	2.835	1
259.77	3.333	2.822	0
263.112	3.333	2.276	1
284.468	3.333	2.303	1
287.81	3.333	2.148	1
291.151	3.333	2.388	1
294.493	3.333	2.205	1
297.834	3.333	1.864	1
301.175	3.333	1.894	1
322.532	3.333	2.354	1
325.873	3.333	2.4	1
329.215	3.333	1.923	1
332.556	3.333	2.414	0
335.897	3.333	1.934	1
339.239	3.333	1.92	1
360.595	3.333	2.451	1
363.937	3.333	2.084	1
367.278	3.333	1.875	1
370.619	3.333	2.18	1
373.961	3.333	2.058	1
377.302	3.333	1.696	1
398.659	3.333	1.884	1
402	3.333	2.24	1
405.342	3.333	1.588	1
408.683	3.333	2.291	1
412.024	3.333	2.086	0
415.366	3.333	2.335	1
436.722	3.333	2.52	1
440.063	3.333	2.607	0
443.405	3.333	1.994	1
446.746	3.333	2.321	1
450.088	3.333	2.298	1
453.429	3.333	2.042	1
