onset	duration	RT	accuracy
18.02	3.333	1.137	1
21.361	3.333	0.886	1
24.703	3.333	0.845	1
28.044	3.333	1.37	1
31.385	3.333	0.743	1
34.727	3.333	0.643	1
56.083	3.333	1.313	1
59.424	3.333	0.965	1
62.766	3.333	0.925	1
66.107	3.333	1.275	1
69.449	3.333	1.037	1
72.79	3.333	1.219	1
94.147	3.333	0.89	1
97.488	3.333	0.852	1
100.829	3.333	1.122	1
104.171	3.333	1.072	1
107.512	3.333	0.799	1
110.854	3.333	0.872	1
132.21	3.333	1.121	1
135.552	3.333	0.792	1
138.893	3.333	0.949	1
142.234	3.333	1.128	1
145.575	3.333	0.904	1
148.917	3.333	1.073	1
170.274	3.333	0.811	1
173.615	3.333	1.784	1
176.956	3.333	1.117	1
180.298	3.333	1.226	1
183.639	3.333	0.908	1
186.981	3.333	1.173	1
208.337	3.333	1.368	1
211.678	3.333	0.951	1
215.02	3.333	1.303	1
218.361	3.333	1.153	1
221.702	3.333	1.162	1
225.044	3.333	2.09	1
246.401	3.333	1.385	1
249.742	3.333	1.002	1
253.083	3.333	1.029	1
256.425	3.333	0.799	1
259.766	3.333	1.035	1
263.107	3.333	0.908	1
284.464	3.333	0.817	1
287.805	3.333	0.678	1
291.147	3.333	0.746	1
294.488	3.333	1.107	1
297.83	3.333	0.706	1
301.171	3.333	0.698	1
322.527	3.333	0.875	1
325.869	3.333	1.101	1
329.21	3.333	1.448	1
332.552	3.333	1.337	1
335.893	3.333	1.335	1
339.234	3.333	1.345	1
360.591	3.333	0.99	1
363.932	3.333	0.715	1
367.273	3.333	0.776	1
370.615	3.333	1.134	1
373.956	3.333	0.96	1
377.298	3.333	0.817	1
398.654	3.333	0.91	1
401.996	3.333	0.883	1
405.337	3.333	0.904	1
408.678	3.333	1.288	1
412.02	3.333	0.826	1
415.361	3.333	0.828	1
436.718	3.333	1.431	1
440.059	3.333	0.751	1
443.4	3.333	0.975	1
446.742	3.333	0.941	1
450.083	3.333	0.76	1
453.425	3.333	1.086	1
