onset	duration	RT	accuracy
18.027	3.333	NaN	NaN
21.366	3.333	0.659	0
24.704	3.333	2.301	1
28.043	3.333	1.446	1
31.382	3.333	2.544	1
34.72	3.333	2.327	1
56.071	3.333	2.304	1
59.41	3.333	NaN	NaN
62.749	3.333	0.255	1
66.087	3.333	2.295	1
69.426	3.333	2.065	1
72.765	3.333	2.949	1
94.116	3.333	2.184	1
97.455	3.333	1.93	1
100.793	3.333	1.814	1
104.132	3.333	2.747	1
107.471	3.333	3.066	1
110.809	3.333	1.594	1
132.16	3.333	2.17	1
135.499	3.333	1.603	1
138.838	3.333	2.219	1
142.176	3.333	1.503	1
145.515	3.333	1.608	1
148.854	3.333	2.829	1
170.205	3.333	2.495	1
173.543	3.333	2.954	1
176.882	3.333	2.287	1
180.221	3.333	1.604	1
183.56	3.333	1.701	1
186.898	3.333	NaN	NaN
208.249	3.333	2.772	1
211.588	3.333	1.376	1
214.927	3.333	1.978	1
218.265	3.333	1.531	1
221.604	3.333	1.301	1
224.943	3.333	3.323	0
246.294	3.333	1.509	1
249.632	3.333	1.689	1
252.971	3.333	2.585	1
256.31	3.333	NaN	NaN
259.648	3.333	0.888	1
262.987	3.333	1.546	1
284.338	3.333	1.958	1
287.677	3.333	1.947	1
291.016	3.333	2.974	0
294.354	3.333	1.464	1
297.693	3.333	2.373	1
301.032	3.333	1.645	1
322.383	3.333	1.754	1
325.721	3.333	1.424	1
329.06	3.333	1.315	1
332.399	3.333	1.221	1
335.737	3.333	1.935	1
339.076	3.333	1.519	1
360.427	3.333	2.114	1
363.766	3.333	1.815	1
367.104	3.333	2.362	1
370.443	3.333	1.268	1
373.782	3.333	1.899	1
377.121	3.333	1.583	1
398.472	3.333	1.524	1
401.81	3.333	2.063	1
405.149	3.333	2.117	1
408.488	3.333	1.575	1
411.826	3.333	1.399	1
415.165	3.333	1.472	1
436.516	3.333	1.736	1
439.855	3.333	1.631	1
443.193	3.333	1.7	1
446.532	3.333	1.849	1
449.871	3.333	1.674	1
453.209	3.333	2.437	0
