onset	duration	RT	accuracy
18.023	3.333	1.3	1
21.361	3.333	1.114	1
24.7	3.333	0.972	1
28.039	3.333	0.684	1
31.378	3.333	0.664	1
34.716	3.333	0.617	1
56.067	3.333	1.04	1
59.406	3.333	0.942	1
62.745	3.333	0.794	1
66.083	3.333	1.329	1
69.422	3.333	1.221	1
72.761	3.333	0.938	1
94.112	3.333	0.669	1
97.45	3.333	0.774	1
100.789	3.333	0.806	1
104.128	3.333	0.792	1
107.466	3.333	0.824	1
110.805	3.333	0.698	1
132.156	3.333	1.002	1
135.495	3.333	0.795	1
138.834	3.333	0.922	1
142.172	3.333	1.176	0
145.511	3.333	1.157	1
148.85	3.333	0.879	1
170.201	3.333	0.864	1
173.539	3.333	0.889	1
176.878	3.333	0.669	1
180.217	3.333	1.21	1
183.555	3.333	1.499	1
186.894	3.333	0.891	1
208.245	3.333	0.86	1
211.584	3.333	0.698	1
214.922	3.333	0.649	1
218.261	3.333	1.195	1
221.6	3.333	0.984	1
224.939	3.333	0.74	1
246.289	3.333	0.808	1
249.628	3.333	0.676	1
252.967	3.333	0.884	1
256.306	3.333	0.746	1
259.644	3.333	0.98	1
262.983	3.333	0.813	1
284.334	3.333	0.741	1
287.673	3.333	0.61	1
291.011	3.333	0.952	1
294.35	3.333	0.849	1
297.689	3.333	0.639	1
301.027	3.333	1.178	1
322.378	3.333	0.784	1
325.717	3.333	1.108	1
329.056	3.333	1.348	1
332.394	3.333	1.205	1
335.733	3.333	0.562	1
339.072	3.333	0.886	1
360.423	3.333	0.85	1
363.762	3.333	1.221	1
367.1	3.333	0.717	0
370.439	3.333	1.091	1
373.778	3.333	0.907	1
377.116	3.333	0.613	1
398.467	3.333	0.732	1
401.806	3.333	0.69	1
405.145	3.333	0.706	1
408.483	3.333	0.831	1
411.822	3.333	0.522	1
415.161	3.333	0.581	1
436.512	3.333	0.652	1
439.85	3.333	1.179	1
443.189	3.333	0.687	1
446.528	3.333	0.848	1
449.867	3.333	0.701	1
453.205	3.333	1.24	1
