onset	duration	RT	accuracy
18.232	6.7	0.366	1
24.842	6.7	0.456	1
31.453	6.7	0.247	1
56.276	6.7	0.547	1
62.904	6.7	0.317	1
69.514	6.7	0.335	1
94.337	6.7	0.414	1
100.965	6.7	0.271	0
107.575	6.7	0.245	1
132.415	6.7	0.336	1
139.026	6.7	0.301	1
145.637	6.7	0.276	1
170.46	6.7	0.302	1
177.07	6.7	0.259	1
183.698	6.7	0.7	1
208.538	6.7	0.353	1
215.165	6.7	0.303	1
221.776	6.7	0.201	1
246.599	6.7	0.404	1
253.209	6.7	0.29	1
259.82	6.7	0.25	1
284.643	6.7	0.594	0
291.254	6.7	0.25	1
297.865	6.7	0.265	1
322.704	6.7	0.561	1
329.315	6.7	0.371	1
335.926	6.7	0.262	1
360.766	6.7	0.289	0
367.376	6.7	0.39	1
373.987	6.7	0.311	1
398.827	6.7	0.876	0
405.437	6.7	0.849	1
412.048	6.7	0.219	1
436.871	6.7	0.336	0
443.482	6.7	0.32	1
450.092	6.7	0.688	1
