onset	duration	RT	accuracy
18.227	6.7	0.666	1
24.901	6.7	0.778	1
31.576	6.7	0.055	1
56.473	6.7	0.334	1
63.148	6.7	0.149	1
69.822	6.7	0.264	1
94.72	6.7	0.629	1
101.395	6.7	0.432	1
108.069	6.7	0.382	1
132.967	6.7	0.497	1
139.641	6.7	NaN	NaN
146.316	6.7	0.322	1
171.214	6.7	0.487	1
177.888	6.7	0.44	1
184.563	6.7	0.34	1
209.461	6.7	0.468	1
216.135	6.7	0.115	1
222.809	6.7	0.101	1
247.707	6.7	0.455	1
254.382	6.7	0.276	1
261.056	6.7	0.925	1
285.954	6.7	NaN	NaN
292.628	6.7	NaN	NaN
299.303	6.7	0.329	1
324.201	6.7	0.001	1
330.875	6.7	0.161	1
337.55	6.7	0.222	1
362.448	6.7	0.131	1
369.122	6.7	0.001	1
375.796	6.7	0.173	1
400.694	6.7	0.553	1
407.369	6.7	0.191	1
414.043	6.7	0.001	1
438.941	6.7	0.309	0
445.616	6.7	0.312	1
452.29	6.7	0.195	1
