onset	duration	RT	accuracy
18.019	3.333	2.078	1
21.361	3.333	2.632	1
24.702	3.333	2.141	1
28.043	3.333	2.276	0
31.385	3.333	1.954	1
34.726	3.333	2.641	1
56.082	3.333	1.943	1
59.424	3.333	2.867	1
62.765	3.333	2.569	1
66.107	3.333	2.459	1
69.448	3.333	2.733	1
72.79	3.333	2.135	1
94.146	3.333	2.702	1
97.487	3.333	NaN	NaN
100.829	3.333	0.037	0
104.17	3.333	2.688	1
107.512	3.333	1.972	1
110.853	3.333	2.543	1
132.21	3.333	2.256	1
135.551	3.333	2.521	1
138.892	3.333	1.92	1
142.234	3.333	2.422	1
145.575	3.333	2.081	1
148.916	3.333	2.52	1
170.273	3.333	2.132	1
173.614	3.333	2.353	1
176.956	3.333	1.928	1
180.297	3.333	1.683	1
183.638	3.333	2.644	1
186.98	3.333	1.895	1
208.336	3.333	2.414	1
211.678	3.333	2.204	1
215.019	3.333	2.679	1
218.361	3.333	2.492	1
221.702	3.333	1.928	1
225.043	3.333	2.21	1
246.4	3.333	1.887	1
249.741	3.333	1.958	1
253.083	3.333	2.181	1
256.424	3.333	2.72	1
259.765	3.333	2.216	1
263.107	3.333	2.039	1
284.463	3.333	2.161	1
287.805	3.333	1.554	1
291.146	3.333	2.001	1
294.487	3.333	2.43	0
297.829	3.333	2.436	1
301.17	3.333	1.883	1
322.527	3.333	2.064	1
325.868	3.333	2.346	1
329.21	3.333	1.896	1
332.551	3.333	2.763	1
335.892	3.333	1.822	1
339.234	3.333	1.864	1
360.59	3.333	2.399	0
363.931	3.333	0.025	1
367.273	3.333	2.508	1
370.614	3.333	2.069	1
373.956	3.333	1.822	1
377.297	3.333	2.149	0
398.654	3.333	2.167	1
401.995	3.333	2.151	1
405.336	3.333	1.667	1
408.678	3.333	3.101	1
412.019	3.333	2.259	0
415.361	3.333	2.134	1
436.717	3.333	1.725	1
440.058	3.333	2.524	1
443.4	3.333	2.841	1
446.741	3.333	1.997	1
450.082	3.333	1.807	1
453.424	3.333	1.874	1
