onset	duration	RT	accuracy
18.23	6.7	0.592	1
24.904	6.7	0.246	1
31.578	6.7	0.138	1
56.476	6.7	0.111	1
63.151	6.7	0.234	1
69.825	6.7	0.204	1
94.723	6.7	0.402	1
101.398	6.7	0.432	1
108.072	6.7	0.771	0
132.97	6.7	0.361	1
139.644	6.7	0.803	1
146.319	6.7	0.412	1
171.217	6.7	0.591	1
177.891	6.7	0.351	1
184.566	6.7	0.271	1
209.463	6.7	0.658	1
216.138	6.7	0.254	1
222.812	6.7	0.322	1
247.71	6.7	0.469	1
254.385	6.7	0.226	1
261.059	6.7	0.222	1
285.957	6.7	0.426	0
292.631	6.7	0.312	1
299.306	6.7	0.319	1
324.204	6.7	0.604	1
330.878	6.7	NaN	NaN
337.552	6.7	0.265	1
362.451	6.7	0.496	0
369.125	6.7	0.231	1
375.799	6.7	0.294	1
400.697	6.7	0.312	0
407.372	6.7	0.277	1
414.046	6.7	0.283	1
438.944	6.7	0.393	1
445.618	6.7	0.015	1
452.293	6.7	0.205	1
