onset	duration	RT	accuracy
18.023	3.333	1.32	1
21.364	3.333	1.367	0
24.706	3.333	1.279	1
28.047	3.333	1.394	1
31.389	3.333	2.249	1
34.73	3.333	2.295	1
56.087	3.333	1.117	1
59.428	3.333	1.281	0
62.769	3.333	1.289	0
66.111	3.333	1.651	1
69.452	3.333	1.247	1
72.794	3.333	1.621	1
94.15	3.333	1.682	1
97.491	3.333	2.169	1
100.833	3.333	1.407	1
104.174	3.333	2.321	1
107.515	3.333	1.808	1
110.857	3.333	0.982	1
132.213	3.333	1.758	1
135.555	3.333	1.634	1
138.896	3.333	2.512	1
142.238	3.333	2.368	1
145.579	3.333	1.445	0
148.921	3.333	NaN	NaN
170.277	3.333	1.256	1
173.618	3.333	1.947	1
176.96	3.333	1.667	1
180.301	3.333	1.404	1
183.643	3.333	2.518	1
186.984	3.333	1.967	1
208.34	3.333	1.422	1
211.682	3.333	1.034	1
215.023	3.333	1.461	1
218.365	3.333	1.237	1
221.706	3.333	1.058	1
225.047	3.333	1.963	1
246.404	3.333	1.726	1
249.745	3.333	1.448	1
253.087	3.333	2.626	1
256.428	3.333	1.706	1
259.769	3.333	1.335	1
263.111	3.333	2.004	1
284.467	3.333	1.834	1
287.809	3.333	1.24	1
291.15	3.333	1.636	0
294.491	3.333	1.664	1
297.833	3.333	1.795	1
301.174	3.333	2	1
322.531	3.333	1.093	1
325.872	3.333	1.126	1
329.213	3.333	1.197	1
332.555	3.333	1.537	0
335.896	3.333	1.556	0
339.238	3.333	2.486	1
360.594	3.333	0.901	1
363.936	3.333	1.452	1
367.277	3.333	1.704	1
370.618	3.333	1.131	1
373.96	3.333	1.288	1
377.301	3.333	1.445	1
398.658	3.333	1.072	1
401.999	3.333	1.47	1
405.34	3.333	1.005	1
408.682	3.333	0.92	1
412.023	3.333	1.263	1
415.364	3.333	1.635	1
436.721	3.333	1.419	1
440.062	3.333	2.402	0
443.404	3.333	1.609	0
446.745	3.333	1.386	1
450.087	3.333	1.194	1
453.428	3.333	1.13	1
