onset	duration	RT	accuracy
18.024	3.333	1.659	1
21.363	3.333	0.856	1
24.701	3.333	0.879	1
28.04	3.333	0.872	1
31.379	3.333	0.654	1
34.717	3.333	0.628	1
56.067	3.333	0.703	0
59.406	3.333	0.124	0
62.744	3.333	0.796	1
66.083	3.333	0.998	1
69.421	3.333	0.983	1
72.76	3.333	0.841	1
94.11	3.333	0.725	1
97.449	3.333	0.695	1
100.787	3.333	0.694	1
104.126	3.333	0.789	1
107.465	3.333	0.687	1
110.803	3.333	0.699	1
132.154	3.333	0.691	1
135.492	3.333	0.696	1
138.831	3.333	0.64	1
142.169	3.333	0.669	1
145.508	3.333	0.638	1
148.847	3.333	0.659	1
170.197	3.333	0.875	1
173.536	3.333	0.869	1
176.874	3.333	0.719	1
180.213	3.333	0.647	1
183.552	3.333	1.048	1
186.89	3.333	1.022	1
208.241	3.333	0.837	1
211.579	3.333	0.655	1
214.918	3.333	0.848	1
218.257	3.333	1.014	1
221.595	3.333	0.761	1
224.934	3.333	0.795	1
246.285	3.333	0.961	1
249.623	3.333	0.679	1
252.962	3.333	0.706	1
256.3	3.333	0.691	1
259.639	3.333	0.667	1
262.978	3.333	0.888	1
284.328	3.333	1.288	1
287.667	3.333	0.715	1
291.006	3.333	0.72	1
294.344	3.333	1.271	1
297.683	3.333	1.041	1
301.022	3.333	1.419	1
322.373	3.333	0.687	1
325.711	3.333	0.726	1
329.05	3.333	1.451	1
332.389	3.333	1.074	1
335.727	3.333	1.143	1
339.066	3.333	0.797	1
360.417	3.333	1.046	1
363.755	3.333	0.799	1
367.094	3.333	0.89	1
370.433	3.333	0.746	1
373.771	3.333	0.998	1
377.11	3.333	0.712	1
398.461	3.333	0.799	1
401.8	3.333	0.607	1
405.138	3.333	0.645	0
408.477	3.333	0.925	1
411.816	3.333	0.587	1
415.155	3.333	0.755	1
436.506	3.333	0.692	1
439.844	3.333	0.673	1
443.183	3.333	0.631	1
446.522	3.333	0.874	1
449.86	3.333	0.937	0
453.199	3.333	1.082	1
