onset	duration	RT	accuracy
18.027	3.333	2.119	1
21.366	3.333	2.869	1
24.705	3.333	2.091	1
28.044	3.333	2.411	0
31.383	3.333	2.071	1
34.721	3.333	1.972	1
56.073	3.333	2.231	1
59.412	3.333	2.8	1
62.75	3.333	3.291	1
66.089	3.333	2.008	0
69.428	3.333	2.383	1
72.767	3.333	2.388	1
94.118	3.333	2.023	1
97.457	3.333	2.849	1
100.796	3.333	1.734	1
104.135	3.333	2.86	1
107.474	3.333	1.862	1
110.812	3.333	2.983	1
132.164	3.333	2.089	1
135.503	3.333	2.451	1
138.842	3.333	1.776	0
142.18	3.333	2.438	1
145.519	3.333	2.49	1
148.858	3.333	2.535	1
170.21	3.333	2.523	1
173.548	3.333	2.882	1
176.887	3.333	2.906	1
180.226	3.333	2.014	1
183.565	3.333	3.017	1
186.904	3.333	2.065	1
208.255	3.333	2.419	1
211.594	3.333	3.293	0
214.933	3.333	0.17	0
218.272	3.333	2.533	1
221.61	3.333	1.682	1
224.949	3.333	2.677	1
246.301	3.333	2.489	1
249.64	3.333	2.068	1
252.978	3.333	1.866	1
256.317	3.333	2.919	1
259.656	3.333	2.749	0
262.995	3.333	2.572	1
284.347	3.333	2.029	1
287.685	3.333	1.457	1
291.024	3.333	2.193	1
294.363	3.333	2.638	1
297.702	3.333	1.743	1
301.041	3.333	2.06	1
322.392	3.333	2.402	1
325.731	3.333	2.839	1
329.07	3.333	2.455	0
332.409	3.333	2.907	1
335.747	3.333	2.344	0
339.086	3.333	1.914	1
360.438	3.333	2.49	1
363.777	3.333	1.844	1
367.115	3.333	2.01	1
370.454	3.333	1.905	1
373.793	3.333	1.675	1
377.132	3.333	1.956	1
398.484	3.333	2.912	1
401.822	3.333	1.809	1
405.161	3.333	1.699	0
408.5	3.333	2.31	1
411.839	3.333	2.269	0
415.178	3.333	1.825	1
436.529	3.333	2.561	0
439.868	3.333	2.61	1
443.207	3.333	3.051	1
446.546	3.333	2.296	1
449.885	3.333	2.528	1
453.223	3.333	2.144	1
