onset	duration	type
18.021	14	gen
32.021	6	report
56.049	14	gen
70.049	6	report
94.078	14	gen
108.078	6	report
132.106	14	gen
146.106	6	report
170.134	14	gen
184.134	6	report
208.163	14	gen
222.163	6	report
246.191	14	gen
260.191	6	report
284.22	14	gen
298.22	6	report
322.249	14	gen
336.249	6	report
360.277	14	gen
374.277	6	report
398.306	14	gen
412.306	6	report
436.335	14	gen
450.335	6	report
