onset	duration	RT	accuracy
18.028	3.333	1.833	1
21.366	3.333	1.379	0
24.705	3.333	2.688	1
28.043	3.333	1.52	1
31.382	3.333	2.404	1
34.72	3.333	2.591	1
56.069	3.333	2.104	1
59.408	3.333	1.536	0
62.746	3.333	2.531	1
66.084	3.333	2.615	1
69.423	3.333	1.895	1
72.761	3.333	2.673	1
94.111	3.333	2.317	1
97.449	3.333	1.527	1
100.788	3.333	2.102	1
104.126	3.333	2.889	1
107.465	3.333	2.186	1
110.803	3.333	1.179	1
132.153	3.333	1.471	1
135.491	3.333	1.483	1
138.829	3.333	1.954	1
142.168	3.333	1.477	1
145.506	3.333	1.482	1
148.845	3.333	2.64	1
170.195	3.333	1.402	1
173.533	3.333	1.922	1
176.872	3.333	1.947	1
180.21	3.333	2.244	0
183.549	3.333	2.608	0
186.887	3.333	1.398	1
208.237	3.333	1.784	1
211.575	3.333	1.351	1
214.914	3.333	1.788	1
218.252	3.333	1.981	1
221.591	3.333	1.271	1
224.929	3.333	2.83	1
246.279	3.333	1.392	1
249.618	3.333	1.578	1
252.956	3.333	1.675	1
256.295	3.333	1.34	1
259.633	3.333	1.778	1
262.972	3.333	1.625	1
284.322	3.333	2.758	1
287.661	3.333	1.504	1
290.999	3.333	2.55	0
294.338	3.333	1.627	1
297.676	3.333	1.196	1
301.015	3.333	1.879	1
322.365	3.333	1.229	1
325.703	3.333	1.537	1
329.042	3.333	1.78	1
332.381	3.333	1.257	1
335.719	3.333	2.403	1
339.058	3.333	3.223	1
360.408	3.333	1.756	1
363.746	3.333	1.375	1
367.085	3.333	3.316	1
370.424	3.333	2.232	1
373.762	3.333	1.167	1
377.101	3.333	1.103	1
398.451	3.333	1.618	1
401.79	3.333	1.262	1
405.128	3.333	1.379	1
408.467	3.333	1.175	1
411.805	3.333	1.247	1
415.144	3.333	1.314	1
436.494	3.333	1.84	1
439.833	3.333	2.417	1
443.172	3.333	1.59	1
446.51	3.333	1.52	1
449.849	3.333	1.185	1
453.187	3.333	2.16	0
