onset	duration	RT	accuracy
18.021	3.333	1.845	1
21.363	3.333	2.301	1
24.704	3.333	1.697	1
28.046	3.333	1.941	1
31.387	3.333	1.37	1
34.728	3.333	0.024	0
56.085	3.333	0.021	0
59.426	3.333	0.023	1
62.768	3.333	2.099	1
66.109	3.333	1.84	1
69.45	3.333	2.402	1
72.792	3.333	0.019	1
94.148	3.333	0.021	0
97.49	3.333	0.018	0
100.831	3.333	0.02	1
104.173	3.333	0.015	1
107.514	3.333	1.768	1
110.855	3.333	NaN	NaN
132.212	3.333	2.546	1
135.553	3.333	0.025	0
138.894	3.333	0.021	1
142.236	3.333	2.181	1
145.577	3.333	2.781	1
148.919	3.333	2.091	0
170.275	3.333	2.028	1
173.617	3.333	2.336	1
176.958	3.333	0.022	0
180.299	3.333	1.485	1
183.641	3.333	2.158	1
186.982	3.333	1.879	1
208.339	3.333	0.019	1
211.68	3.333	2.327	0
215.021	3.333	2.818	0
218.363	3.333	2.511	1
221.704	3.333	2.247	1
225.046	3.333	2.224	1
246.402	3.333	2.679	1
249.743	3.333	2.755	0
253.085	3.333	2.619	1
256.426	3.333	0.019	1
259.768	3.333	2.389	1
263.109	3.333	1.832	1
284.466	3.333	1.946	1
287.807	3.333	1.933	1
291.148	3.333	2.451	1
294.49	3.333	3.14	1
297.831	3.333	0.016	0
301.172	3.333	1.917	1
322.529	3.333	2.347	1
325.87	3.333	2.066	1
329.212	3.333	2.416	1
332.553	3.333	2.33	0
335.895	3.333	3.228	1
339.236	3.333	0.02	1
360.592	3.333	2.079	1
363.934	3.333	1.946	1
367.275	3.333	2.7	1
370.617	3.333	2.018	1
373.958	3.333	2.033	1
377.299	3.333	1.852	1
398.656	3.333	2.114	1
401.997	3.333	2.274	1
405.339	3.333	1.725	1
408.68	3.333	1.79	1
412.021	3.333	0.021	0
415.363	3.333	0.015	1
436.719	3.333	1.697	1
440.061	3.333	2.421	1
443.402	3.333	3.158	1
446.743	3.333	0.025	0
450.085	3.333	2.096	1
453.426	3.333	1.914	1
