onset	duration	RT	accuracy
18.023	3.333	1.378	1
21.365	3.333	1.437	1
24.706	3.333	1.356	1
28.047	3.333	1.363	1
31.389	3.333	1.298	1
34.73	3.333	1.627	1
56.087	3.333	1.264	1
59.428	3.333	1.303	0
62.769	3.333	1.183	0
66.111	3.333	1.149	0
69.452	3.333	1.401	1
72.794	3.333	1.666	1
94.15	3.333	1.603	1
97.492	3.333	1.874	1
100.833	3.333	1.754	1
104.174	3.333	1.746	1
107.516	3.333	1.262	1
110.857	3.333	1.107	1
132.214	3.333	1.858	1
135.555	3.333	1.533	1
138.896	3.333	2.066	1
142.238	3.333	1.13	1
145.579	3.333	1.047	1
148.92	3.333	2.48	1
170.277	3.333	1.597	1
173.618	3.333	1.844	1
176.96	3.333	1.699	1
180.301	3.333	2.328	1
183.643	3.333	2.129	0
186.984	3.333	1.405	1
208.34	3.333	2.343	1
211.682	3.333	1.176	1
215.023	3.333	NaN	NaN
218.365	3.333	0.021	0
221.706	3.333	1.114	1
225.047	3.333	1.507	1
246.404	3.333	1.135	1
249.745	3.333	1.57	1
253.087	3.333	0.001	1
256.428	3.333	1.185	1
259.769	3.333	1.097	1
263.111	3.333	1.921	1
284.467	3.333	1.682	1
287.809	3.333	1.342	1
291.15	3.333	0.998	1
294.492	3.333	1.158	1
297.833	3.333	2.033	0
301.174	3.333	1.689	1
322.531	3.333	0.001	0
325.872	3.333	0.001	0
329.214	3.333	0.001	1
332.555	3.333	1.602	1
335.896	3.333	0.001	1
339.238	3.333	0.001	1
360.594	3.333	0.001	0
363.936	3.333	0.001	1
367.277	3.333	1.476	1
370.618	3.333	1.382	1
373.96	3.333	1.376	1
377.301	3.333	1.127	1
398.658	3.333	1.264	1
401.999	3.333	1.052	1
405.34	3.333	1.188	1
408.682	3.333	0.942	1
412.023	3.333	1.59	1
415.365	3.333	1.588	1
436.721	3.333	2.193	1
440.062	3.333	1.332	0
443.404	3.333	1.696	1
446.745	3.333	1.654	1
450.087	3.333	0.001	0
453.428	3.333	0.001	0
