onset	duration	RT	accuracy
18.232	6.7	0.589	NaN
24.842	6.7	0.392	NaN
31.453	6.7	0.337	NaN
56.276	6.7	0.596	NaN
62.887	6.7	0.328	NaN
69.497	6.7	0.345	NaN
94.32	6.7	0.448	NaN
100.948	6.7	0.647	NaN
107.558	6.7	0.362	NaN
132.398	6.7	0.421	NaN
139.009	6.7	0.664	NaN
145.619	6.7	0.479	NaN
170.443	6.7	0.332	NaN
177.053	6.7	0.345	NaN
183.664	6.7	0.332	NaN
208.504	6.7	0.417	NaN
215.131	6.7	0.281	NaN
221.742	6.7	0.24	NaN
246.565	6.7	0.362	NaN
253.176	6.7	0.302	NaN
259.786	6.7	0.429	NaN
284.609	6.7	0.393	NaN
291.22	6.7	0.272	NaN
297.831	6.7	0.745	NaN
322.67	6.7	0.371	NaN
329.281	6.7	0.329	NaN
335.892	6.7	0.432	NaN
360.732	6.7	0.63	NaN
367.359	6.7	0.364	NaN
373.97	6.7	0.442	NaN
398.809	6.7	0.408	NaN
405.42	6.7	0.619	NaN
412.031	6.7	0.337	NaN
436.854	6.7	0.398	NaN
443.464	6.7	0.353	NaN
450.075	6.7	0.645	NaN
