onset	duration	RT	accuracy
18.027	3.333	1.186	0
21.366	3.333	1.677	1
24.704	3.333	1.206	1
28.043	3.333	0.926	0
31.382	3.333	2.149	1
34.72	3.333	1.707	1
56.071	3.333	1.636	1
59.41	3.333	1.586	0
62.749	3.333	2.214	0
66.087	3.333	1.744	1
69.426	3.333	1.268	1
72.765	3.333	3.225	1
94.116	3.333	1.718	1
97.454	3.333	1.635	1
100.793	3.333	1.361	1
104.132	3.333	2.395	1
107.471	3.333	1.133	1
110.809	3.333	1.227	1
132.16	3.333	1.538	1
135.499	3.333	1.746	1
138.838	3.333	1.735	1
142.176	3.333	1.238	1
145.515	3.333	1.109	1
148.854	3.333	2.205	1
170.205	3.333	1.081	1
173.543	3.333	1.5	1
176.882	3.333	1.375	1
180.221	3.333	1.354	1
183.559	3.333	1.073	1
186.898	3.333	2.09	0
208.249	3.333	1.401	1
211.588	3.333	0.988	1
214.926	3.333	1.899	1
218.265	3.333	1.828	1
221.604	3.333	0.944	1
224.943	3.333	1.809	0
246.294	3.333	1.333	1
249.632	3.333	1.255	1
252.971	3.333	2.158	1
256.31	3.333	1.219	1
259.648	3.333	1.153	1
262.987	3.333	0.982	1
284.338	3.333	1.717	1
287.677	3.333	1.24	1
291.015	3.333	1.955	0
294.354	3.333	1.946	1
297.693	3.333	1.343	1
301.031	3.333	1.393	1
322.382	3.333	1.346	1
325.721	3.333	1.222	1
329.06	3.333	1.157	1
332.398	3.333	1.193	1
335.737	3.333	1.087	1
339.076	3.333	1.502	1
360.427	3.333	1.215	1
363.766	3.333	1.366	1
367.104	3.333	1.511	1
370.443	3.333	1.285	1
373.782	3.333	1.333	1
377.12	3.333	1.12	1
398.471	3.333	1.002	1
401.81	3.333	1.144	1
405.149	3.333	0.901	1
408.487	3.333	1.123	1
411.826	3.333	1.045	1
415.165	3.333	1.202	1
436.516	3.333	1.551	1
439.854	3.333	2.038	1
443.193	3.333	1.424	1
446.532	3.333	1.952	1
449.87	3.333	1.128	1
453.209	3.333	1.209	1
