onset	duration	RT	accuracy
18.026	3.333	2.206	1
21.365	3.333	2.844	1
24.704	3.333	1.926	1
28.042	3.333	2.121	1
31.381	3.333	1.422	1
34.72	3.333	1.983	1
56.071	3.333	1.49	1
59.409	3.333	1.546	1
62.748	3.333	2.651	1
66.087	3.333	2.121	1
69.425	3.333	2.141	1
72.764	3.333	1.846	1
94.115	3.333	2.269	1
97.454	3.333	2.948	1
100.792	3.333	1.718	1
104.131	3.333	2.352	1
107.47	3.333	1.724	1
110.809	3.333	2.053	1
132.16	3.333	1.853	1
135.498	3.333	2.658	1
138.837	3.333	1.439	1
142.176	3.333	1.91	1
145.514	3.333	1.83	1
148.853	3.333	2.417	1
170.204	3.333	2.903	0
173.543	3.333	2.966	1
176.881	3.333	2.091	1
180.22	3.333	1.858	1
183.559	3.333	1.998	1
186.897	3.333	1.602	1
208.248	3.333	2.727	1
211.587	3.333	2.12	1
214.926	3.333	1.765	1
218.264	3.333	1.833	1
221.603	3.333	1.496	1
224.942	3.333	1.902	1
246.293	3.333	1.819	1
249.632	3.333	1.943	1
252.97	3.333	2.026	1
256.309	3.333	2.715	1
259.648	3.333	2.217	1
262.986	3.333	1.812	1
284.337	3.333	2.166	1
287.676	3.333	1.388	1
291.015	3.333	2.499	1
294.353	3.333	2.097	1
297.692	3.333	1.468	1
301.031	3.333	1.627	1
322.382	3.333	2.15	1
325.72	3.333	1.986	1
329.059	3.333	2.407	1
332.398	3.333	1.876	0
335.737	3.333	1.652	1
339.075	3.333	1.986	1
360.426	3.333	2.43	1
363.765	3.333	1.759	1
367.104	3.333	1.607	1
370.442	3.333	1.96	1
373.781	3.333	1.732	1
377.12	3.333	1.555	1
398.471	3.333	1.728	1
401.809	3.333	2.144	1
405.148	3.333	1.686	1
408.487	3.333	2.178	1
411.825	3.333	2.067	1
415.164	3.333	1.402	1
436.515	3.333	1.575	1
439.854	3.333	2.139	1
443.192	3.333	2.425	1
446.531	3.333	2.642	1
449.87	3.333	2.464	1
453.209	3.333	2.095	1
