onset	duration	type
18.028	14	gen
32.028	6	report
56.057	14	gen
70.057	6	report
94.085	14	gen
108.085	6	report
132.113	14	gen
146.113	6	report
170.142	14	gen
184.142	6	report
208.17	14	gen
222.17	6	report
246.198	14	gen
260.198	6	report
284.226	14	gen
298.226	6	report
322.255	14	gen
336.255	6	report
360.283	14	gen
374.283	6	report
398.311	14	gen
412.311	6	report
436.34	14	gen
450.34	6	report
