onset	duration	RT	accuracy
18.025	3.333	0.942	1
21.363	3.333	1.214	1
24.702	3.333	0.726	1
28.041	3.333	0.713	1
31.379	3.333	0.645	1
34.718	3.333	0.626	1
56.069	3.333	0.715	1
59.408	3.333	0.872	1
62.747	3.333	0.679	1
66.085	3.333	0.908	1
69.424	3.333	0.789	1
72.763	3.333	0.773	1
94.114	3.333	0.629	1
97.452	3.333	0.727	1
100.791	3.333	0.602	1
104.13	3.333	0.716	1
107.468	3.333	0.613	1
110.807	3.333	0.677	1
132.158	3.333	0.744	1
135.497	3.333	0.551	1
138.835	3.333	0.955	1
142.174	3.333	0.561	1
145.513	3.333	0.659	1
148.852	3.333	0.66	1
170.203	3.333	0.741	1
173.541	3.333	0.778	1
176.88	3.333	0.599	1
180.219	3.333	0.861	1
183.557	3.333	0.686	1
186.896	3.333	0.716	1
208.247	3.333	0.799	1
211.586	3.333	0.647	1
214.924	3.333	0.781	1
218.263	3.333	0.841	1
221.602	3.333	0.725	1
224.94	3.333	0.667	1
246.291	3.333	0.72	1
249.63	3.333	0.801	1
252.969	3.333	0.697	1
256.308	3.333	0.787	1
259.646	3.333	0.659	1
262.985	3.333	0.802	1
284.336	3.333	1.236	1
287.675	3.333	0.665	1
291.013	3.333	0.594	1
294.352	3.333	0.615	1
297.691	3.333	0.693	1
301.029	3.333	0.895	1
322.38	3.333	0.727	1
325.719	3.333	0.671	1
329.058	3.333	0.81	1
332.396	3.333	0.766	1
335.735	3.333	0.628	1
339.074	3.333	0.768	1
360.425	3.333	0.708	1
363.763	3.333	0.641	1
367.102	3.333	0.708	1
370.441	3.333	0.649	1
373.78	3.333	0.682	1
377.118	3.333	0.765	1
398.469	3.333	0.872	1
401.808	3.333	0.687	1
405.147	3.333	0.801	1
408.485	3.333	0.691	1
411.824	3.333	0.572	1
415.163	3.333	0.604	1
436.514	3.333	0.609	1
439.852	3.333	0.614	1
443.191	3.333	0.848	1
446.53	3.333	0.56	1
449.868	3.333	0.605	1
453.207	3.333	0.821	1
