onset	duration	RT	accuracy
18.231	6.7	0.69	1
24.905	6.7	NaN	NaN
31.579	6.7	0.286	1
56.477	6.7	0.812	1
63.152	6.7	0.773	1
69.826	6.7	0.62	1
94.724	6.7	0.682	1
101.398	6.7	0.456	1
108.073	6.7	0.387	1
132.971	6.7	0.59	1
139.645	6.7	0.916	1
146.32	6.7	0.627	1
171.218	6.7	0.573	1
177.892	6.7	0.514	0
184.567	6.7	0.654	1
209.473	6.7	0.663	1
216.147	6.7	0.375	1
222.822	6.7	0.643	1
247.719	6.7	0.904	1
254.394	6.7	0.466	1
261.068	6.7	0.521	1
285.966	6.7	0.678	1
292.641	6.7	0.523	1
299.315	6.7	0.922	1
324.213	6.7	NaN	NaN
330.888	6.7	0.623	1
337.562	6.7	0.621	1
362.46	6.7	NaN	NaN
369.134	6.7	0.312	0
375.809	6.7	0.683	1
400.707	6.7	0.59	1
407.381	6.7	NaN	NaN
414.056	6.7	0.516	1
438.953	6.7	0.521	1
445.628	6.7	0.432	1
452.302	6.7	0.487	1
