onset	duration	RT	accuracy
18.025	3.333	1.075	1
21.366	3.333	0.918	1
24.707	3.333	1.229	1
28.049	3.333	0.924	1
31.39	3.333	0.897	1
34.731	3.333	0.814	1
56.088	3.333	1.026	1
59.429	3.333	0.958	1
62.771	3.333	0.904	1
66.112	3.333	0.97	1
69.454	3.333	0.927	1
72.795	3.333	0.936	1
94.152	3.333	0.892	1
97.493	3.333	0.883	1
100.834	3.333	0.882	1
104.176	3.333	0.817	1
107.517	3.333	0.802	1
110.858	3.333	0.924	1
132.215	3.333	1.106	1
135.556	3.333	0.721	1
138.898	3.333	0.943	1
142.239	3.333	0.943	1
145.58	3.333	1.077	1
148.922	3.333	0.882	1
170.278	3.333	1.048	1
173.62	3.333	1.077	1
176.961	3.333	1.052	1
180.303	3.333	0.988	1
183.644	3.333	1.012	1
186.985	3.333	1.081	1
208.342	3.333	0.93	1
211.683	3.333	0.719	1
215.025	3.333	0.829	1
218.366	3.333	0.918	1
221.707	3.333	1.109	1
225.049	3.333	0.927	1
246.405	3.333	0.879	1
249.747	3.333	0.938	1
253.088	3.333	1.163	1
256.429	3.333	0.824	1
259.771	3.333	0.942	1
263.112	3.333	1.044	1
284.469	3.333	0.998	1
287.81	3.333	0.785	1
291.151	3.333	0.798	1
294.493	3.333	1.058	1
297.834	3.333	0.704	1
301.176	3.333	0.872	1
322.532	3.333	1.253	1
325.874	3.333	0.999	1
329.215	3.333	1.029	1
332.556	3.333	0.964	1
335.898	3.333	0.944	1
339.239	3.333	1.06	1
360.595	3.333	0.879	1
363.937	3.333	1.029	1
367.278	3.333	0.898	1
370.62	3.333	1.064	1
373.961	3.333	0.949	1
377.303	3.333	1.109	1
398.659	3.333	1.001	1
402	3.333	0.848	1
405.342	3.333	0.975	1
408.683	3.333	1.857	1
412.025	3.333	0.775	1
415.366	3.333	1.044	1
436.723	3.333	0.846	1
440.064	3.333	1.082	1
443.405	3.333	1.094	1
446.747	3.333	0.982	1
450.088	3.333	0.993	1
453.429	3.333	0.785	1
