onset	duration	RT	accuracy
18.022	3.333	1.602	1
21.364	3.333	NaN	NaN
24.705	3.333	0.019	0
28.047	3.333	1.495	1
31.388	3.333	2.03	1
34.729	3.333	2.346	1
56.086	3.333	2.017	1
59.427	3.333	2.522	0
62.769	3.333	2.519	0
66.11	3.333	1.828	1
69.451	3.333	1.628	1
72.793	3.333	2.72	1
94.149	3.333	2.424	1
97.491	3.333	1.803	1
100.832	3.333	1.835	1
104.173	3.333	2.392	1
107.515	3.333	1.518	1
110.856	3.333	1.436	1
132.213	3.333	2.115	1
135.554	3.333	1.751	1
138.896	3.333	1.695	1
142.237	3.333	1.582	1
145.578	3.333	1.504	1
148.92	3.333	2.312	1
170.276	3.333	1.759	1
173.618	3.333	2.314	1
176.959	3.333	1.93	1
180.3	3.333	2.301	1
183.642	3.333	2.194	1
186.983	3.333	1.854	1
208.34	3.333	3.091	1
211.681	3.333	1.079	1
215.022	3.333	1.759	1
218.364	3.333	1.738	1
221.705	3.333	1.616	1
225.046	3.333	2.162	0
246.403	3.333	2.755	1
249.745	3.333	2.534	1
253.086	3.333	1.807	1
256.427	3.333	1.084	1
259.769	3.333	1.513	1
263.11	3.333	1.894	1
284.467	3.333	1.881	1
287.808	3.333	1.453	1
291.149	3.333	1.622	0
294.491	3.333	1.64	1
297.832	3.333	2.001	1
301.173	3.333	1.264	1
322.53	3.333	1.429	1
325.871	3.333	2.006	1
329.213	3.333	1.716	1
332.554	3.333	1.265	1
335.896	3.333	2.171	1
339.237	3.333	1.83	1
360.593	3.333	1.715	1
363.935	3.333	2.187	1
367.276	3.333	1.319	1
370.617	3.333	1.292	1
373.959	3.333	1.767	1
377.3	3.333	1.713	1
398.657	3.333	1.386	1
401.998	3.333	1.456	1
405.34	3.333	1.636	1
408.681	3.333	2.654	1
412.022	3.333	1.434	1
415.364	3.333	1.644	1
436.72	3.333	1.95	1
440.062	3.333	2.364	1
443.403	3.333	1.306	1
446.744	3.333	2.276	1
450.086	3.333	1.37	1
453.427	3.333	1.664	1
