onset	duration	RT	accuracy
18.023	3.333	1.133	1
21.365	3.333	1.3	1
24.706	3.333	1.342	1
28.048	3.333	1.223	1
31.389	3.333	1.36	1
34.73	3.333	1.997	1
56.087	3.333	1.383	1
59.428	3.333	1.645	1
62.77	3.333	2.803	0
66.111	3.333	1.267	1
69.453	3.333	2.094	1
72.794	3.333	2.812	1
94.15	3.333	1.281	1
97.492	3.333	1.224	1
100.833	3.333	1.537	1
104.175	3.333	1.849	1
107.516	3.333	1.439	1
110.857	3.333	1.305	1
132.214	3.333	2.178	1
135.555	3.333	1.392	1
138.897	3.333	1.904	1
142.238	3.333	0.995	1
145.579	3.333	1.131	1
148.921	3.333	1.349	1
170.277	3.333	1.538	1
173.619	3.333	2.691	1
176.96	3.333	2.056	1
180.301	3.333	3.029	1
183.643	3.333	1.369	1
186.984	3.333	1.887	1
208.341	3.333	1.909	1
211.682	3.333	1.498	1
215.023	3.333	2.189	1
218.365	3.333	1.338	1
221.706	3.333	1.837	1
225.047	3.333	1.872	1
246.404	3.333	0.987	1
249.746	3.333	1.72	1
253.087	3.333	1.738	1
256.428	3.333	1.01	1
259.77	3.333	1.544	1
263.111	3.333	1.286	1
284.468	3.333	1.512	1
287.809	3.333	1.24	1
291.15	3.333	1.219	1
294.492	3.333	1.446	1
297.833	3.333	1.351	1
301.175	3.333	1.466	1
322.531	3.333	1.435	1
325.872	3.333	1.218	1
329.214	3.333	1.499	1
332.555	3.333	1.186	1
335.897	3.333	2.135	1
339.238	3.333	2.015	1
360.594	3.333	1.17	1
363.936	3.333	1.5	1
367.277	3.333	1.7	1
370.619	3.333	1.441	1
373.96	3.333	1.578	1
377.301	3.333	2.142	1
398.658	3.333	0.987	1
401.999	3.333	1.644	1
405.341	3.333	1.129	1
408.682	3.333	2.063	1
412.023	3.333	1.489	1
415.365	3.333	1.386	1
436.721	3.333	1.458	1
440.063	3.333	2.109	1
443.404	3.333	1.536	1
446.745	3.333	2.428	1
450.087	3.333	1.323	1
453.428	3.333	2.311	1
