onset	duration	RT	accuracy
18.023	3.333	1.95	1
21.364	3.333	2.443	1
24.706	3.333	2.417	1
28.047	3.333	2.989	1
31.388	3.333	1.799	1
34.73	3.333	2.021	1
56.086	3.333	1.744	1
59.428	3.333	1.778	1
62.769	3.333	2.194	1
66.111	3.333	2.009	1
69.452	3.333	2.317	1
72.793	3.333	1.901	1
94.15	3.333	1.968	1
97.491	3.333	2.546	1
100.833	3.333	1.761	1
104.174	3.333	2.389	1
107.515	3.333	2.195	1
110.857	3.333	2.522	1
132.213	3.333	2.593	1
135.555	3.333	3.32	1
138.896	3.333	0.02	0
142.237	3.333	2.194	1
145.579	3.333	1.697	1
148.92	3.333	2.776	1
170.277	3.333	2.128	1
173.618	3.333	2.275	1
176.96	3.333	2.224	1
180.301	3.333	1.507	1
183.642	3.333	2.329	1
186.984	3.333	2.045	1
208.34	3.333	2.312	1
211.682	3.333	2.463	1
215.023	3.333	1.601	1
218.364	3.333	2.275	1
221.706	3.333	1.626	1
225.047	3.333	1.968	1
246.404	3.333	1.965	1
249.745	3.333	2.917	1
253.086	3.333	0.025	0
256.428	3.333	2.47	1
259.769	3.333	2.152	1
263.111	3.333	2.07	1
284.467	3.333	2.136	1
287.809	3.333	1.448	1
291.15	3.333	2.228	1
294.491	3.333	1.806	1
297.833	3.333	1.369	1
301.174	3.333	1.592	1
322.531	3.333	1.905	1
325.872	3.333	2.234	1
329.213	3.333	1.752	1
332.555	3.333	3.203	1
335.896	3.333	1.526	1
339.237	3.333	1.691	1
360.594	3.333	3.066	1
363.935	3.333	1.693	1
367.277	3.333	1.903	0
370.618	3.333	2.211	1
373.96	3.333	1.681	1
377.301	3.333	1.679	1
398.658	3.333	1.745	1
401.999	3.333	1.96	1
405.34	3.333	1.574	1
408.682	3.333	2.48	1
412.023	3.333	2.086	0
415.364	3.333	1.539	1
436.721	3.333	1.898	1
440.062	3.333	2.541	0
443.404	3.333	1.831	1
446.745	3.333	1.722	1
450.086	3.333	1.985	1
453.428	3.333	1.963	1
