onset	duration	type
18.022	14	gen
32.022	6	report
56.049	14	gen
70.049	6	report
94.077	14	gen
108.077	6	report
132.105	14	gen
146.105	6	report
170.133	14	gen
184.133	6	report
208.16	14	gen
222.16	6	report
246.188	14	gen
260.188	6	report
284.216	14	gen
298.216	6	report
322.244	14	gen
336.244	6	report
360.271	14	gen
374.271	6	report
398.299	14	gen
412.299	6	report
436.327	14	gen
450.327	6	report
