onset	duration	type
18.025	14	gen
32.025	6	report
56.053	14	gen
70.053	6	report
94.082	14	gen
108.082	6	report
132.11	14	gen
146.11	6	report
170.138	14	gen
184.138	6	report
208.166	14	gen
222.166	6	report
246.195	14	gen
260.195	6	report
284.223	14	gen
298.223	6	report
322.251	14	gen
336.251	6	report
360.279	14	gen
374.279	6	report
398.308	14	gen
412.308	6	report
436.336	14	gen
450.336	6	report
