onset	duration	RT	accuracy
18.025	3.333	0.728	1
21.364	3.333	0.898	1
24.702	3.333	0.783	1
28.041	3.333	0.701	1
31.38	3.333	0.632	1
34.718	3.333	0.736	1
56.07	3.333	0.622	1
59.408	3.333	0.695	1
62.747	3.333	0.7	1
66.086	3.333	1.03	1
69.424	3.333	0.894	1
72.763	3.333	0.825	1
94.114	3.333	0.719	1
97.453	3.333	0.711	1
100.792	3.333	0.749	1
104.13	3.333	1.25	1
107.469	3.333	0.779	1
110.808	3.333	0.777	1
132.159	3.333	0.843	1
135.497	3.333	0.716	1
138.836	3.333	0.755	1
142.174	3.333	0.658	1
145.513	3.333	0.805	1
148.852	3.333	0.792	1
170.202	3.333	0.691	1
173.541	3.333	0.908	1
176.879	3.333	0.961	0
180.218	3.333	1.105	1
183.557	3.333	0.989	1
186.895	3.333	1.121	1
208.246	3.333	0.884	1
211.584	3.333	0.837	1
214.923	3.333	0.966	1
218.262	3.333	0.984	1
221.6	3.333	0.907	1
224.939	3.333	0.695	1
246.29	3.333	0.847	1
249.628	3.333	0.644	1
252.967	3.333	0.804	1
256.305	3.333	0.633	1
259.644	3.333	0.739	1
262.983	3.333	0.701	1
284.333	3.333	0.738	1
287.672	3.333	0.638	1
291.011	3.333	0.714	1
294.349	3.333	0.647	1
297.688	3.333	0.619	1
301.027	3.333	0.676	1
322.377	3.333	0.65	1
325.716	3.333	0.716	1
329.054	3.333	0.747	1
332.393	3.333	0.699	1
335.732	3.333	0.57	1
339.07	3.333	0.785	1
360.421	3.333	1.044	1
363.76	3.333	0.638	1
367.098	3.333	0.752	1
370.437	3.333	0.848	1
373.776	3.333	0.734	1
377.114	3.333	0.728	1
398.465	3.333	0.656	1
401.804	3.333	0.748	1
405.142	3.333	0.796	1
408.481	3.333	0.794	1
411.82	3.333	0.639	1
415.158	3.333	0.759	1
436.509	3.333	0.787	1
439.848	3.333	1.399	1
443.186	3.333	0.786	1
446.525	3.333	0.695	1
449.864	3.333	0.689	1
453.202	3.333	0.839	1
